bisson; 1;
said; 13;
mone; 1;
truncheons; 1;
ake; 1;
noted; 1;
lamound; 1;
ghost; 21;
shal; 4;
stooping; 1;
sanctity; 1;
lord; 212;
polake; 1;
iaw; 1;
taints; 1;
deed; 8;
story; 2;
cousend; 1;
strumpetfortune; 1;
flourishes; 1;
departed; 1;
vnhouzzled; 1;
virgin; 1;
instant; 4;
breath; 13;
modesties; 1;
christians; 1;
affection; 4;
chowgh; 1;
whereto; 4;
wretch; 3;
image; 4;
credent; 1;
he; 196;
ha; 11;
mony; 1;
voyage; 2;
solidity; 1;
sement; 1;
grownd; 2;
growne; 4;
warre; 2;
go; 48;
yea; 4;
sage; 1;
mole; 1;
tyrant; 1;
forgiue; 2;
raisd; 1;
excellent; 11;
instances; 1;
ayme; 1;
hypocrites; 1;
stopp; 1;
repent; 3;
stops; 1;
fencing; 1;
deserued; 1;
consider; 2;
sheel; 2;
battery; 1;
carrion; 1;
anckle; 1;
left; 4;
do; 96;
painting; 1;
shees; 1;
sable; 2;
stood; 4;
look; 5;
safe; 2;
stirre; 3;
violence; 4;
stirrd; 1;
debt; 1;
promontory; 1;
needs; 6;
gyantlike; 1;
distresse; 1;
thoult; 2;
renish; 2;
poland; 1;
yes; 5;
ioyntlabourer; 1;
newes; 11;
neede; 3;
sprindge; 1;
praying; 1;
perdie; 1;
vowes; 6;
tongues; 2;
mercurie; 1;
legs; 1;
em; 2;
notes; 1;
ago; 1;
napkin; 1;
yet; 37;
swearing; 2;
vngartred; 1;
shes; 1;
player; 4;
shew; 19;
playd; 1;
whereon; 5;
playes; 1;
stone; 2;
enterprize; 2;
norman; 3;
lone; 1;
by; 104;
plays; 1;
long; 17;
plye; 1;
cloath; 1;
obligation; 2;
ioyfully; 1;
any; 17;
depends; 2;
dead; 30;
vnderstanding; 3;
vouchsafe; 3;
dignity; 2;
be; 191;
radiant; 1;
priest; 3;
mirrour; 1;
seeing; 4;
acrosse; 1;
informe; 1;
likely; 2;
lome; 2;
subiect; 3;
sleepes; 4;
slaughters; 1;
ift; 3;
and; 862;
vphoorded; 1;
behinde; 5;
vnmanly; 1;
sterne; 1;
seeming; 4;
oddes; 3;
roman; 1;
vnsanctified; 1;
lighted; 1;
lend; 4;
imperfections; 1;
declension; 1;
does; 19;
gall; 2;
mountebanke; 1;
reare; 1;
drunke; 1;
amb; 1;
husband; 8;
herbegrace; 1;
forged; 1;
stole; 3;
stockings; 1;
torches; 1;
affrighted; 1;
defence; 2;
hands; 9;
ice; 2;
euerpreserued; 1;
buried; 6;
all; 109;
passe; 5;
dragd; 1;
houses; 2;
gleand; 1;
speed; 4;
cocke; 5;
adowne; 1;
at; 81;
as; 205;
gleane; 1;
dispatcht; 1;
memory; 7;
crab; 1;
stages; 1;
shee; 1;
gentlewoman; 1;
al; 1;
reckon; 1;
quarry; 1;
raine; 1;
slips; 1;
ide; 1;
color; 1;
am; 52;
an; 53;
bridebed; 1;
therfore; 1;
manner; 1;
attractiue; 1;
forget; 4;
ah; 2;
tyrannically; 1;
no; 137;
cloathes; 1;
thirtie; 2;
forgotten; 1;
of; 608;
rouse; 2;
button; 1;
wholsom; 1;
doot; 5;
feast; 3;
on; 123;
tinct; 1;
cousen; 1;
hallowd; 1;
oh; 81;
dond; 1;
growes; 4;
or; 103;
done; 21;
ieering; 1;
commend; 4;
threaten; 1;
pe; 1;
ayde; 1;
appeares; 3;
bites; 1;
month; 2;
bodies; 4;
delay; 2;
comment; 1;
small; 1;
wisely; 2;
region; 2;
feare; 20;
crew; 2;
most; 77;
aside; 1;
ly; 1;
warmd; 1;
shipped; 1;
cornelius; 4;
me; 228;
dore; 1;
aygre; 1;
wrinkled; 1;
whereof; 2;
carriages; 5;
collected; 2;
beautified; 1;
milke; 1;
puft; 1;
loines; 1;
perpend; 1;
my; 502;
selleredge; 1;
mortizd; 1;
switzers; 1;
idle; 4;
twofold; 1;
consonancy; 1;
comingled; 1;
tether; 1;
account; 1;
auspicious; 1;
sometime; 1;
earth; 21;
moue; 6;
lowd; 2;
attendant; 4;
diuided; 1;
childe; 2;
repell; 1;
more; 89;
age; 8;
crimes; 3;
noble; 16;
enmity; 1;
vppon; 1;
expostulate; 1;
cloake; 1;
int; 11;
ins; 5;
hadst; 3;
offences; 2;
pursued; 1;
loud; 5;
caesar; 2;
loue; 65;
endure; 1;
soueraigne; 3;
la; 2;
mountaines; 2;
challenger; 1;
causes; 1;
waile; 1;
vnwilling; 1;
vnrung; 1;
lost; 8;
laboured; 1;
infects; 1;
cosin; 3;
drift; 4;
compasse; 1;
ho; 6;
playing; 2;
if; 111;
wherein; 4;
dumbe; 6;
lest; 2;
reaks; 1;
those; 20;
is; 315;
it; 415;
potent; 2;
ill; 6;
crib; 1;
crie; 1;
vgly; 1;
quoted; 1;
weakest; 1;
dole; 1;
im; 3;
termagant; 1;
prythee; 5;
know; 69;
in; 384;
ile; 58;
spend; 1;
coynage; 1;
soild; 1;
lose; 4;
coozenage; 1;
pitty; 2;
busines; 1;
twenty; 2;
claudio; 1;
violet; 1;
necessary; 2;
act; 9;
cheerefully; 2;
beauteous; 1;
lets; 13;
smart; 1;
praist; 1;
betime; 1;
deckt; 1;
rosincrane; 3;
knew; 4;
winner; 1;
touchd; 1;
swaggering; 1;
plact; 1;
ready; 1;
commandment; 4;
westward; 1;
arraigne; 1;
forgot; 5;
natiue; 4;
hebenon; 1;
place; 6;
serious; 1;
placd; 1;
knee; 1;
reade; 2;
fantasie; 2;
how; 89;
vnschoold; 1;
acquaint; 1;
reads; 1;
grace; 12;
expell; 2;
natures; 2;
pure; 2;
secundus; 1;
indeede; 3;
hot; 6;
load; 1;
hoo; 1;
hor; 95;
we; 128;
wisest; 3;
thrice; 4;
hymen; 1;
choice; 1;
brothell; 1;
killd; 4;
hoa; 5;
hardly; 1;
valour; 1;
sinne; 2;
vs; 62;
brought; 5;
reasons; 1;
eats; 1;
hart; 1;
vp; 35;
winnowed; 1;
marcellus; 10;
oppression; 1;
denote; 1;
speake; 55;
shewd; 1;
accounted; 1;
eate; 2;
hard; 3;
axe; 2;
discourse; 5;
grained; 1;
vnpreuayling; 1;
ithsunne; 1;
weeke; 1;
lanke; 1;
outward; 3;
front; 1;
speaks; 1;
frend; 1;
ambiguous; 1;
inclind; 1;
swathing; 1;
field; 1;
owne; 31;
frighted; 1;
wards; 1;
vsurpe; 1;
wittenberg; 3;
weapon; 2;
blossomes; 1;
part; 18;
iawes; 1;
aye; 2;
keep; 1;
owle; 1;
to; 683;
hall; 1;
sipping; 1;
fierie; 1;
weede; 1;
frost; 1;
round; 6;
messenger; 4;
th; 33;
miching; 1;
vpon; 50;
kingly; 1;
vnknowing; 1;
superuize; 1;
prankes; 1;
welcome; 16;
twould; 1;
hermony; 1;
vnhand; 1;
verse; 1;
so; 189;
impression; 1;
indued; 1;
broakers; 1;
pale; 8;
se; 1;
nation; 2;
weedy; 1;
poyson; 6;
vnfledgd; 1;
wormwood; 2;
thrift; 4;
killes; 3;
weeds; 2;
outragious; 1;
appeare; 3;
ro; 1;
quicke; 6;
trade; 2;
treads; 1;
selfeslaughter; 1;
interpret; 1;
expend; 1;
strings; 1;
heraldrie; 1;
hang; 4;
hand; 19;
liberty; 4;
reach; 1;
prince; 2;
shut; 1;
beerebarrell; 1;
envenom; 1;
deny; 2;
plaid; 2;
qu; 62;
appeard; 3;
confession; 3;
trace; 1;
moreouer; 1;
accurst; 1;
accord; 1;
forty; 1;
purgation; 1;
knocking; 1;
remembrances; 1;
mighty; 2;
puld; 1;
denmark; 1;
praise; 3;
praisd; 1;
halt; 1;
forth; 5;
shell; 1;
beautifed; 1;
marching; 1;
test; 1;
excuse; 1;
weepe; 4;
pluck; 2;
ponderous; 1;
whether; 4;
city; 2;
course; 5;
open; 2;
commendable; 1;
are; 121;
midnight; 1;
deaths; 1;
secunda; 2;
flaggon; 1;
hecats; 1;
fooles; 2;
knockt; 1;
vengeance; 2;
smoothnesse; 1;
brothers; 9;
occasions; 2;
rouce; 1;
art; 17;
knocke; 1;
prepard; 1;
fors; 2;
prepare; 3;
fort; 2;
slings; 1;
hiperion; 1;
nightly; 2;
quarelling; 1;
present; 3;
aslant; 1;
impatient; 1;
plaistring; 1;
imploy; 1;
hatchment; 1;
confederate; 1;
dominions; 1;
shent; 1;
ship; 1;
neglect; 1;
lesse; 7;
bloodily; 1;
stranger; 1;
delight; 3;
bountie; 1;
fiery; 2;
signet; 1;
ape; 2;
fiers; 1;
money; 1;
fore; 2;
commings; 1;
acquire; 1;
hum; 1;
gins; 1;
mock; 3;
apt; 2;
laertes; 35;
orewhelm; 1;
profound; 2;
speak; 5;
vniuersity; 1;
should; 54;
goblin; 1;
suspiration; 1;
point; 5;
tryalls; 1;
refraine; 1;
walkes; 2;
stones; 1;
pace; 3;
shoo; 1;
hate; 1;
hath; 57;
arrests; 1;
little; 13;
determination; 1;
show; 4;
dipping; 1;
shot; 4;
fool; 1;
though; 22;
abilitie; 1;
rogue; 2;
dismay; 1;
puts; 2;
robustious; 1;
proper; 2;
winking; 1;
allegeance; 1;
awe; 2;
except; 1;
easie; 1;
sandal; 1;
comerce; 1;
hast; 27;
prolongs; 1;
gertrude; 13;
crye; 1;
food; 1;
pelion; 1;
giue; 59;
trueloue; 1;
beares; 2;
courses; 1;
yare; 2;
creatures; 3;
ophe; 56;
harrowes; 1;
kingdome; 5;
push; 1;
forme; 12;
stowed; 1;
fond; 2;
confesse; 5;
fresh; 1;
kneeles; 1;
dyed; 3;
monument; 1;
maiden; 2;
ath; 2;
beards; 1;
ye; 10;
blowne; 2;
haue; 175;
withall; 6;
conclusions; 1;
mortall; 4;
strooke; 3;
armour; 2;
baudry; 1;
secret; 4;
withins; 1;
saylor; 1;
violl; 1;
president; 1;
beggard; 1;
poleak; 2;
inuite; 1;
oreway; 1;
shatter; 1;
chance; 2;
furnish; 1;
gumme; 1;
thanks; 1;
paiocke; 1;
punisht; 1;
sprinkle; 1;
presures; 1;
hobyhorse; 1;
bought; 1;
right; 11;
keene; 2;
purchases; 1;
tride; 1;
prate; 1;
preparations; 1;
bespeake; 1;
fey; 1;
few; 3;
fee; 2;
palme; 2;
hits; 3;
fed; 1;
paradox; 1;
touch; 6;
arras; 3;
dilated; 1;
breefe; 3;
ashamd; 1;
comedie; 2;
stickes; 1;
ministers; 1;
enemies; 2;
beame; 1;
byrlady; 2;
made; 29;
vpont; 2;
porpentine; 1;
inquiry; 1;
trickes; 2;
shouell; 1;
aduancd; 1;
demanded; 1;
thanke; 7;
hazard; 1;
doome; 1;
willingly; 2;
doomd; 1;
lunacy; 1;
essentially; 1;
beetles; 1;
broke; 2;
choller; 2;
propertie; 1;
new; 3;
strongest; 1;
vnmixt; 1;
howling; 1;
wisedomes; 1;
guest; 2;
soales; 1;
hower; 3;
chace; 1;
orerule; 1;
change; 3;
precedent; 1;
lead; 3;
spoken; 2;
compelld; 1;
scapes; 1;
spokes; 1;
superfluous; 1;
compact; 1;
march; 5;
nobler; 1;
witch; 1;
beloud; 1;
adaies; 1;
halfepeny; 1;
nods; 1;
comma; 1;
watch; 14;
fat; 6;
yesterday; 1;
peepe; 2;
wheele; 3;
delicate; 1;
rood; 1;
often; 2;
shelfe; 1;
opinions; 2;
expence; 1;
make; 54;
whispers; 1;
distant; 1;
thereabout; 1;
occasion; 2;
happinesse; 1;
tarre; 1;
validitie; 1;
through; 7;
keepe; 17;
nunnerie; 1;
fantasticke; 1;
garments; 1;
proofe; 6;
vnuallued; 1;
scullion; 1;
behoue; 1;
bubbles; 1;
layes; 1;
trappings; 1;
rome; 1;
freeze; 1;
maid; 6;
nay; 26;
sanitie; 1;
aske; 2;
rots; 1;
thinke; 42;
darst; 1;
queene; 39;
rant; 1;
carried; 1;
glow; 1;
lightnesse; 1;
easterne; 1;
greatnesse; 1;
scant; 1;
rank; 1;
errors; 1;
sutes; 1;
askt; 1;
carries; 1;
report; 5;
tokens; 1;
chopfalne; 1;
formall; 1;
hill; 3;
forehead; 2;
blackest; 1;
shouldst; 2;
apprehension; 2;
hangers; 3;
boades; 1;
rose; 4;
vertue; 13;
griefe; 2;
silence; 5;
rascall; 1;
magicke; 1;
lender; 1;
indeed; 27;
clamour; 1;
weighing; 1;
scape; 2;
broad; 2;
lords; 5;
faction; 1;
rore; 1;
dutie; 5;
grauemaker; 2;
veyled; 1;
protests; 1;
built; 1;
note; 6;
olympus; 1;
wilfully; 1;
water; 6;
sickly; 1;
faith; 12;
incapable; 1;
repose; 1;
sending; 2;
vnfold; 3;
nose; 2;
patch; 1;
tablebooke; 1;
aduise; 1;
paddocke; 1;
illium; 1;
ouer; 4;
vlcerous; 1;
locke; 3;
lockd; 1;
where; 53;
beart; 1;
beast; 5;
almost; 7;
gauntlets; 1;
iest; 3;
forrest; 1;
priuate; 1;
gentle; 4;
rare; 1;
defeats; 1;
remorselesse; 1;
proceed; 1;
action; 10;
wonder; 3;
none; 13;
obscure; 1;
strucken; 1;
somthing; 2;
eye; 14;
honie; 1;
imminent; 1;
mountaine; 3;
valentines; 1;
defeate; 1;
enuy; 1;
opposition; 2;
hindges; 1;
beats; 1;
barbary; 2;
restore; 1;
lockt; 1;
gently; 1;
brauery; 1;
acting; 1;
rowe; 1;
posset; 1;
barbars; 1;
fauourites; 1;
comst; 2;
scale; 2;
triuiall; 1;
partizan; 1;
whirlewinde; 1;
shaking; 1;
vngorgd; 1;
recouer; 3;
knaues; 1;
heyday; 1;
sprung; 1;
rate; 1;
conceited; 1;
below; 2;
danskers; 1;
vnsatisfied; 1;
exceedingly; 1;
capons; 1;
indifferently; 1;
vapours; 1;
into; 27;
nony; 3;
temperance; 1;
infaith; 2;
entertainment; 3;
luxury; 1;
fellowes; 5;
themselues; 5;
rash; 3;
dicers; 1;
tender; 3;
beare; 13;
envenomd; 2;
beard; 6;
cataplasme; 1;
things; 11;
marke; 13;
lewdnesse; 1;
quiddits; 1;
estate; 3;
darke; 1;
affront; 1;
blunt; 1;
ours; 2;
blew; 1;
companions; 1;
faine; 3;
hasten; 1;
hide; 4;
easinesse; 2;
feature; 2;
englands; 1;
bestowd; 2;
iudges; 1;
instrumentall; 1;
tragedie; 3;
rendeuous; 1;
dukes; 1;
nonce; 1;
pastime; 2;
extant; 1;
pregnant; 2;
meditation; 1;
fauours; 2;
hyperions; 1;
asse; 4;
sorrie; 2;
mugger; 1;
respeaking; 1;
expectansie; 1;
lippes; 1;
thhyrcanian; 1;
sticke; 3;
beautie; 4;
substance; 1;
strike; 2;
faile; 1;
chast; 2;
griefes; 1;
filiall; 1;
trespasse; 1;
borne; 7;
repugnant; 1;
visage; 5;
learning; 1;
prouidence; 2;
young; 9;
admit; 2;
picked; 1;
narrow; 1;
pittie; 2;
mount; 2;
affections; 1;
basket; 2;
garden; 2;
quickly; 1;
serues; 2;
elsenour; 1;
fayld; 1;
fishmonger; 2;
coronation; 1;
requit; 1;
loses; 1;
trophee; 1;
counsellor; 1;
proiect; 1;
springs; 1;
ignorant; 2;
faire; 20;
ordinance; 1;
ranck; 1;
mouth; 6;
places; 1;
youth; 14;
heeres; 5;
adioynd; 1;
vndiscouered; 1;
awhile; 7;
farre; 12;
grauemakers; 1;
scripture; 2;
freely; 5;
vnskilfull; 1;
raines; 1;
famous; 1;
powers; 2;
mouse; 2;
ere; 15;
defectiue; 1;
ouerlookd; 1;
sauory; 1;
affayre; 1;
deluer; 1;
precious; 2;
tutor; 1;
dirty; 1;
question; 14;
capitol; 1;
placed; 1;
rugged; 2;
yours; 6;
foode; 1;
seasond; 1;
recount; 1;
hawke; 1;
restraind; 1;
hastie; 1;
inky; 1;
appointment; 1;
effect; 6;
seasons; 1;
priams; 1;
embracing; 1;
high; 3;
glassie; 1;
strife; 1;
scholler; 1;
goblins; 1;
peece; 6;
lodge; 1;
lodgd; 1;
very; 49;
plundge; 1;
meerely; 2;
clossets; 1;
somnet; 1;
towards; 2;
vnnaneld; 1;
inlargd; 1;
lenton; 1;
anothers; 1;
exchange; 2;
counterfet; 1;
fares; 2;
charitable; 2;
espials; 1;
bleede; 1;
flints; 1;
prisonhouse; 1;
teeth; 2;
els; 2;
non; 1;
many; 15;
not; 300;
memorie; 2;
solid; 1;
blench; 1;
nor; 32;
soldiers; 3;
start; 4;
now; 92;
satisfaction; 1;
mans; 5;
prize; 1;
rheume; 1;
shreds; 1;
strict; 1;
dirge; 1;
steepd; 1;
steepe; 1;
kisses; 3;
moones; 1;
forgiuenesse; 1;
range; 1;
bosome; 4;
postscript; 1;
performe; 1;
purposes; 2;
panders; 1;
tempest; 1;
captaines; 1;
escape; 2;
performd; 1;
foolish; 3;
commencement; 1;
blanket; 1;
blankes; 1;
maiesticall; 2;
ene; 2;
groundlings; 1;
mine; 44;
murdrous; 1;
mind; 2;
end; 17;
rowsed; 1;
sharpe; 1;
organe; 1;
beauties; 1;
iemme; 1;
vncharge; 1;
rests; 2;
humorous; 1;
already; 4;
vpspring; 1;
realme; 1;
blush; 2;
keepes; 6;
didst; 4;
beautied; 1;
escorted; 1;
vnpolluted; 1;
bloody; 3;
lowest; 1;
deuoutly; 1;
reading; 2;
recoueries; 2;
italian; 1;
theame; 2;
vnyoake; 1;
gauled; 1;
decline; 1;
conuerted; 1;
threatning; 1;
skin; 1;
villanous; 1;
varnish; 1;
farwell; 1;
dearest; 1;
presently; 5;
sorrowes; 1;
beteene; 1;
kissing; 1;
speciall; 3;
mark; 2;
coward; 1;
slaue; 5;
comes; 23;
secrecie; 2;
denmarks; 2;
mart; 1;
mars; 2;
kindles; 1;
aduice; 3;
pollonius; 1;
sicke; 3;
known; 1;
denmarke; 19;
warlicke; 1;
woe; 8;
knowe; 1;
farme; 1;
designe; 1;
issue; 2;
state; 13;
ranke; 6;
coronet; 1;
braine; 5;
primus; 1;
befitted; 1;
kicke; 1;
sharkd; 1;
because; 1;
euery; 8;
wot; 1;
knaue; 5;
shriuing; 1;
quoth; 1;
won; 1;
infants; 1;
blow; 2;
flatter; 1;
vsurpst; 1;
sollemne; 1;
minutes; 1;
inch; 1;
taske; 1;
vision; 1;
downe; 26;
philosophie; 1;
gates; 1;
labour; 2;
purging; 2;
secricie; 1;
lapwing; 1;
infect; 1;
dropping; 1;
shoulder; 1;
candied; 1;
chide; 1;
doore; 4;
wishd; 1;
need; 1;
visite; 1;
fret; 1;
benefit; 1;
venome; 2;
amazement; 2;
higher; 1;
venomd; 1;
requiem; 1;
hypocrite; 1;
free; 10;
search; 1;
iawbone; 1;
staid; 3;
sodainely; 1;
trifle; 1;
naught; 2;
saide; 2;
myraculous; 1;
once; 19;
outherods; 1;
knowst; 2;
prophane; 1;
gis; 1;
iowles; 1;
apart; 2;
vnseene; 3;
deere; 20;
adreames; 1;
letters; 7;
affaires; 1;
dogge; 2;
before; 17;
perceiued; 1;
horrible; 4;
mockery; 1;
trouble; 1;
vnprofitable; 1;
gho; 9;
warmes; 1;
could; 31;
afarre; 1;
sayest; 1;
suckd; 1;
blasted; 2;
desires; 3;
intreat; 2;
banke; 1;
himselfe; 20;
wel; 2;
filme; 1;
suckt; 1;
wrath; 1;
wed; 3;
wee; 7;
addicted; 1;
ones; 3;
hoopes; 1;
fire; 11;
saies; 3;
possession; 1;
paule; 1;
blason; 1;
russet; 1;
suiting; 1;
coppied; 1;
breed; 2;
lecture; 1;
crooke; 1;
begger; 3;
curiously; 1;
falshood; 1;
same; 13;
doctor; 1;
who; 40;
close; 3;
pause; 3;
herod; 1;
slight; 1;
pole; 2;
passage; 2;
maids; 3;
ouerdone; 2;
opinion; 1;
wrongd; 2;
scanter; 1;
calues; 1;
gen; 1;
think; 4;
losse; 1;
get; 9;
vnsmirched; 1;
sting; 2;
findes; 2;
fixt; 3;
sayes; 6;
warrantie; 1;
claime; 1;
thine; 14;
flies; 1;
stale; 1;
iudge; 3;
eielids; 1;
pound; 1;
salt; 3;
thing; 25;
fiue; 1;
addresse; 1;
carefully; 1;
neck; 1;
formes; 3;
fallies; 1;
wonderwounded; 1;
imperiall; 2;
former; 2;
iulius; 1;
dishonour; 2;
turneth; 1;
safely; 3;
fits; 2;
massie; 1;
throw; 4;
england; 20;
wit; 4;
priuy; 1;
wandring; 1;
sides; 3;
affaire; 3;
enters; 1;
chanson; 1;
still; 18;
proposer; 1;
win; 2;
statists; 1;
oft; 10;
wil; 4;
beckons; 1;
persons; 2;
message; 1;
bodkin; 1;
vngalled; 1;
stand; 15;
diadem; 2;
off; 19;
sixeteene; 1;
moued; 1;
operant; 1;
why; 60;
apale; 1;
flaxen; 1;
sorrow; 6;
towring; 1;
bands; 1;
aloofe; 2;
confines; 1;
court; 4;
recorders; 1;
roughly; 2;
french; 5;
imaginations; 1;
cure; 1;
hurling; 1;
curd; 1;
perturbed; 1;
bawdy; 1;
hobyhorsse; 1;
moues; 1;
heate; 4;
heares; 2;
hearer; 1;
bread; 1;
woer; 1;
vnbated; 1;
only; 1;
puzels; 1;
iudgement; 10;
rimd; 1;
forgetting; 1;
knife; 1;
pourd; 1;
poure; 1;
fetch; 2;
ring; 2;
walke; 9;
heart; 29;
honying; 1;
antike; 1;
compulsiue; 1;
againe; 34;
third; 3;
morrow; 5;
deiect; 1;
sitting; 1;
prima; 1;
fould; 1;
foule; 12;
bounded; 1;
hammers; 1;
shamefull; 1;
beseech; 7;
waight; 1;
different; 1;
creation; 1;
wholsome; 5;
humanity; 1;
moment; 2;
sonnes; 2;
sonnet; 1;
calles; 1;
findst; 1;
abstinence; 1;
meanes; 19;
pioner; 1;
closes; 4;
mildewd; 1;
peaceparted; 1;
frends; 1;
walkt; 1;
dawning; 1;
frailty; 1;
heard; 14;
heare; 30;
vpshot; 1;
diddest; 1;
ducate; 1;
sawt; 1;
dupt; 1;
windlesses; 1;
deuices; 1;
obsequies; 1;
hearers; 2;
wauing; 1;
sparrow; 1;
masse; 3;
grosser; 1;
kettle; 2;
residence; 1;
remaine; 1;
yawne; 1;
ripe; 1;
bellowed; 1;
standing; 1;
negligence; 1;
tediousnesse; 1;
vouch; 1;
poore; 20;
contumely; 1;
defeated; 1;
rebellious; 2;
outliues; 1;
count; 4;
foure; 4;
deeme; 1;
heerein; 4;
betweene; 15;
adulterate; 1;
tardie; 1;
disperate; 1;
mermaidlike; 1;
saue; 5;
burthen; 1;
beleeued; 1;
stiffely; 1;
oare; 1;
belieue; 1;
heres; 4;
impond; 2;
machine; 1;
benetted; 1;
stealers; 1;
glasse; 2;
dust; 7;
likes; 3;
vnequall; 1;
tunes; 1;
blasts; 1;
sate; 3;
heauy; 4;
armd; 4;
arme; 5;
moult; 1;
earnest; 1;
wax; 1;
way; 11;
circumscribd; 1;
baktmeats; 1;
from; 89;
hearke; 1;
seuerall; 1;
fancie; 1;
stage; 4;
was; 81;
flourish; 4;
vertues; 1;
spacious; 1;
ordinate; 1;
primy; 1;
mould; 1;
duty; 8;
poet; 1;
heauenkissing; 1;
rise; 2;
actors; 2;
poem; 1;
squeezing; 1;
leysure; 2;
commanded; 1;
imediate; 1;
audience; 5;
maine; 3;
deepe; 3;
important; 1;
recouery; 1;
intent; 2;
oath; 2;
ambition; 5;
illes; 1;
contraction; 1;
heaun; 2;
yesty; 1;
rite; 1;
courb; 1;
mason; 2;
bleed; 1;
wag; 2;
libertine; 1;
receiue; 7;
enseamed; 1;
prodigall; 2;
vnripe; 1;
intend; 1;
garland; 1;
girdle; 1;
found; 5;
receiud; 3;
opposing; 1;
wood; 1;
imbarkt; 1;
arrow; 1;
villaine; 11;
behauior; 1;
divulging; 1;
poysoner; 2;
rage; 3;
assurd; 2;
assure; 1;
vnnaturall; 4;
pride; 1;
danger; 4;
bilboes; 1;
woot; 4;
forward; 1;
greetings; 1;
innouation; 1;
sallets; 1;
vnto; 5;
wanton; 3;
lifted; 1;
dying; 1;
soopstake; 1;
pittied; 1;
ends; 2;
honor; 6;
purples; 1;
ruine; 1;
vnsinnowed; 1;
fye; 2;
theres; 16;
proceeding; 1;
wont; 3;
supper; 2;
coming; 1;
own; 2;
split; 1;
reynol; 13;
stayes; 1;
facd; 1;
multitude; 1;
face; 10;
lapst; 1;
anticke; 2;
grones; 1;
next; 4;
threats; 1;
cursed; 4;
vse; 13;
leuell; 1;
happy; 2;
possest; 1;
disprizd; 1;
caught; 3;
vsd; 2;
drowned; 1;
knowes; 3;
appliance; 1;
maist; 1;
sweets; 1;
vnder; 5;
elsonower; 3;
throate; 2;
priam; 4;
angle; 1;
drownes; 1;
vulgar; 2;
familiar; 1;
requite; 1;
mutes; 2;
adores; 1;
currants; 2;
husbandry; 1;
breadth; 1;
faces; 2;
mettle; 2;
seizd; 1;
dreamt; 1;
surrender; 1;
vntimely; 1;
northerly; 1;
rages; 1;
nero; 1;
muddy; 1;
takes; 7;
nere; 2;
daintier; 1;
oth; 2;
dreame; 5;
lugge; 1;
gender; 1;
reuels; 1;
taken; 2;
vndertakings; 1;
falles; 3;
sweete; 2;
conference; 1;
reechie; 1;
indirections; 1;
oppressors; 1;
marry; 15;
index; 1;
earthly; 1;
rotten; 2;
prologue; 4;
caines; 1;
reformd; 1;
signifie; 2;
reforme; 1;
bakers; 1;
sizd; 1;
plentifull; 1;
angel; 1;
speedier; 1;
anger; 1;
weeping; 1;
osr; 18;
musicke; 7;
stroakes; 1;
opposite; 1;
maiesty; 8;
fra; 1;
milkie; 1;
defie; 1;
well; 70;
inclination; 2;
knight; 1;
lust; 2;
wondrous; 2;
sallery; 1;
madnesse; 21;
sayst; 1;
supply; 1;
haply; 2;
disposition; 5;
functions; 1;
brest; 1;
consent; 3;
cups; 1;
dull; 5;
oremastert; 1;
wheaten; 1;
duls; 1;
foredoes; 1;
shortens; 1;
vnknowne; 1;
touching; 3;
wold; 1;
our; 130;
out; 52;
vnfortified; 1;
assaid; 1;
occurrents; 1;
wooes; 1;
shrunke; 1;
flash; 1;
waste; 2;
mouing; 1;
marble; 1;
fox; 1;
for; 241;
sober; 1;
ope; 1;
hundred; 2;
speedie; 1;
angry; 1;
falling; 2;
sweepe; 1;
baptista; 1;
clout; 1;
greefes; 2;
went; 5;
opd; 1;
whence; 1;
perywigpated; 1;
heathen; 1;
gifts; 4;
normandy; 1;
mightier; 1;
saile; 3;
glad; 4;
bruite; 2;
hideous; 1;
quicknesse; 1;
minister; 1;
lockes; 1;
guilty; 5;
fain; 1;
garlands; 1;
table; 6;
clown; 2;
fretted; 1;
clowd; 1;
cried; 2;
loosing; 1;
murthered; 1;
teares; 8;
brainish; 1;
fearfull; 1;
ground; 8;
lispe; 1;
ore; 15;
perfections; 1;
diseases; 1;
wharfe; 1;
character; 2;
minds; 2;
norway; 4;
brazon; 1;
yond; 1;
murtherer; 1;
yong; 8;
occulted; 1;
messengers; 1;
ielly; 1;
highly; 1;
weapons; 1;
doublet; 1;
guildensterne; 17;
scannd; 1;
obseruant; 1;
afternoone; 1;
saint; 3;
tryall; 2;
quest; 1;
graue; 10;
fretfull; 1;
welcom; 1;
proportions; 1;
article; 1;
foh; 1;
diuell; 4;
foe; 2;
fall; 8;
amisse; 1;
distract; 1;
preaching; 1;
sancturize; 1;
tenders; 3;
daggers; 2;
minde; 10;
fruitfull; 1;
fals; 2;
old; 17;
grant; 1;
suppliance; 1;
lasting; 2;
answers; 1;
bedded; 1;
racd; 1;
fortune; 9;
scorne; 1;
fame; 1;
pleasd; 2;
lowdly; 1;
were; 26;
please; 11;
grand; 1;
humour; 1;
three; 9;
answere; 4;
kites; 1;
arriued; 1;
work; 1;
vndoe; 1;
worm; 1;
sokes; 1;
celebrated; 1;
letter; 3;
carde; 1;
sowing; 1;
tune; 2;
amities; 1;
obseruation; 1;
colours; 1;
nimph; 1;
eternall; 2;
pigeonliuerd; 1;
wassels; 1;
company; 1;
roses; 1;
fran; 8;
fighting; 2;
